dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl177_2_sensitivityfactor400_ag,MATRIX,Aggregate Gamma,0.9393,185,65
model77,mdl177_2_sensitivityfactor400_apsales,MATRIX,"Company’s sales revenue exposure to the Asia-Pacific region, expressed as a proportion of total sales",0.7924,150,122
model77,mdl177_2_sensitivityfactor400_capexdeplink,MATRIX,Capital Expenditures to Depreciation Linkage : It is defined as the absolute value of the difference between ranked (1-1000) quarterly capital expenditures to assets and ranked (1-1000) quarterly depreciation to assets.,0.9463,59,21
model77,mdl177_2_sensitivityfactor400_ceroe,MATRIX,Cash Earnings Return On Equity,0.9249,91,37
model77,mdl177_2_sensitivityfactor400_chg12msip,MATRIX,Change in the short interest ratio (shares sold short / shares outstanding) over the previous 12 months,0.9616,1244,361
model77,mdl177_2_sensitivityfactor400_chg12mtotdebt,MATRIX,Relative change in total debt (sum of long-term and short-term debt) over the past 12 months,0.9926,365,128
model77,mdl177_2_sensitivityfactor400_chginvavgast,MATRIX,"12-month change in quarterly total inventory, normalized by the average assets between the most recent quarter-end and the same quarter one year prior",0.9051,562,136
model77,mdl177_2_sensitivityfactor400_chgqtrepssurp,MATRIX,"Change in Real Earnings Surprise : It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price.",0.9392,570,206
model77,mdl177_2_sensitivityfactor400_crp,MATRIX,Credit Risk Premium Sensitivity,0.9819,137,35
model77,mdl177_2_sensitivityfactor400_dm,MATRIX,"A score representing financial distress risk, calculated using the Campbell, Hilscher and Szilagyi model and/or Chen and Zhang’s model",0.8212,369,104
model77,mdl177_2_sensitivityfactor400_earnshortfall,MATRIX,"Earnings Shortfall : It is defined as the difference between reported accounting earnings and free cash flow, scaled by average assets.",0.9905,492,128
model77,mdl177_2_sensitivityfactor400_emeasales,MATRIX,"Company’s sales revenue exposure to the Europe, Middle East, and Africa (EMEA) region, expressed as a proportion of total sales",0.8136,96,40
model77,mdl177_2_sensitivityfactor400_hs,MATRIX,Housing Starts Sensitivity,0.9819,21,19
model77,mdl177_2_sensitivityfactor400_impvol,MATRIX,"Implied volatility estimate derived from options markets for the stock, reflecting expected future market volatility",0.9411,166,58
model77,mdl177_2_sensitivityfactor400_imr,MATRIX,Volatility Spread,0.9408,209,77
model77,mdl177_2_sensitivityfactor400_inflation,MATRIX,Inflation Sensitivity,0.9819,212,41
model77,mdl177_2_sensitivityfactor400_ip,MATRIX,Industrial Production Sensitivity,0.9819,24,14
model77,mdl177_2_sensitivityfactor400_irttmsalesev,MATRIX,Stock's trailing 12 month sales-to-enterprise (SEV) value less the average of the SEVs of all stocks in the same industry deflated by the standard deviation of the SEVs of all stocks in the same relative universe.,0.9861,279,89
model77,mdl177_2_sensitivityfactor400_lasales,MATRIX,"Company’s sales revenue exposure to Latin America, expressed as a proportion of total sales",0.773,63,35
model77,mdl177_2_sensitivityfactor400_nasales,MATRIX,"Company’s sales revenue exposure to North America, expressed as a proportion of total sales",0.9109,91,28
model77,mdl177_2_sensitivityfactor400_ney,MATRIX,"Normalized Earnings Yield : It is defined as the average of three normalized earnings calculated by ROE, NPM and EPS FY2, scaled by price.",0.851,1113,437
model77,mdl177_2_sensitivityfactor400_oilprice,MATRIX,Oil Prices Sensitivity,0.9819,210,54
model77,mdl177_2_sensitivityfactor400_otmptc,MATRIX,Out-of-the-Money Put-to-Call Ratio,0.9226,284,136
model77,mdl177_2_sensitivityfactor400_pbroeresidual,MATRIX,"Adjusted price-to-book signal incorporating firm growth, based on Wilcox and Philips (2005), representing the residual from combining price-to-book and return-on-equity",0.7132,425,162
model77,mdl177_2_sensitivityfactor400_rev3my1std,MATRIX,"The change in a stock's current analysts mean earnings estimate for fiscal year 1 less that of three months ago, scaled by the standard deviation of analyst forecasts as of three months ago.",0.9321,401,120
model77,mdl177_2_sensitivityfactor400_rev3my2std,MATRIX,"3-M Revision in FY2 EPS Forecasts: Dispersion Relative : It is defined as the change in a stock's current analysts mean earnings estimate for fiscal year 2 less that of three months ago, scaled by the standard deviation of analyst forecasts as of three months ago.",0.932,1022,150
model77,mdl177_2_sensitivityfactor400_ttmocfev,MATRIX,Trailing 12-month operating cash flow per share divided by enterprise value per share; a valuation and quality metric,1.0,1457,521
model77,mdl177_2_sensitivityfactor400_ttmopincev,MATRIX,"Trailing 12-month operating income (before depreciation/amortization) divided by enterprise value, where EV = Equity Market Value + Debt + Preferred Shares + Minority Interest - Cash",0.8823,128,93
model77,mdl177_2_sensitivityfactor400_usd,MATRIX,US Dollar Value Sensitivity,0.9819,40,26
model77,mdl177_2_sensitivityfactor400_vix,MATRIX,"Sensitivity of the stock or factor to changes in the CBOE Volatility Index (VIX), a market volatility measure",0.9819,109,53
model77,mdl177_2_sensitivityfactor400_y2aepsgpc,MATRIX,"Percentage change in consensus analyst EPS forecast from fiscal year 1 to fiscal year 2, normalized by year 1 forecast (forward growth rate)",0.9895,366,175
model77,mdl177_2_sensitivityfactor400_yieldsprd,MATRIX,"Sensitivity of the stock or factor to changes in the slope of the yield curve, measured as the difference between long- and short-term interest rates",0.9819,218,47
model77,mdl177_2_surpriseanalystmodel_qsa_composite,MATRIX,Aggregate rank that combines several surprise-related analyst metrics into a single composite score,0.9754,116,43
model77,mdl177_2_surpriseanalystmodel_qsa_efficiency,MATRIX,Fundamentals Rank,0.99,164,63
model77,mdl177_2_surpriseanalystmodel_qsa_estexpect,MATRIX,Rank indicating the trend or direction of analyst estimate changes for a company (estimate trend rank),0.977,155,44
model77,mdl177_2_surpriseanalystmodel_qsa_percent,MATRIX,Estimated probability (in percent) that a company will deliver an earnings or revenue surprise,0.9754,114,27
model77,mdl177_2_surpriseanalystmodel_qsa_surpsn,MATRIX,"Rank of a company's earnings or revenue surprise, normalized relative to its sector (sector-neutral surprise analyst rank)",0.9754,368,92
model77,mdl177_2_valueanalystmodel_qva_alertrank,MATRIX,Alert Rank,1.0,66,29
model77,mdl177_2_valueanalystmodel_qva_capexdep,MATRIX,"Rank based on the ratio of capital expenditures to depreciation, showing investment intensity or asset renewal",0.9671,40,29
model77,mdl177_2_valueanalystmodel_qva_cashflow,MATRIX,Rank of free cash flow relative to market capitalization,0.9305,124,57
model77,mdl177_2_valueanalystmodel_qva_chgacc,MATRIX,"Rank based on change in net operating working capital, reflecting shifts in operational liquidity or efficiency",0.8076,739,207
model77,mdl177_2_valueanalystmodel_qva_chgato,MATRIX,"Rank based on change in asset turnover ratio (sales/assets), indicating improvements or declines in efficiency",0.9945,45,18
model77,mdl177_2_valueanalystmodel_qva_chginv,MATRIX,"Rank based on change in inventory levels, typically signaling operational efficiency or demand shifts",0.9006,52,19
model77,mdl177_2_valueanalystmodel_qva_composite,MATRIX,Composite rank combining multiple value analyst measures for overall scoring,1.0,424,149
model77,mdl177_2_valueanalystmodel_qva_earnquality,MATRIX,Rank based on the quality and sustainability of earnings,1.0,120,69
model77,mdl177_2_valueanalystmodel_qva_earnval,MATRIX,"Rank based on valuation of earnings, such as P/E or related metrics",1.0,35,24
model77,mdl177_2_valueanalystmodel_qva_epmodule,MATRIX,"Rank based on cyclicality of company earnings, measuring how variable or stable earnings are",0.9984,200,123
model77,mdl177_2_valueanalystmodel_qva_finstmt,MATRIX,Composite rank based on multiple financial statement metrics,0.9876,145,105
model77,mdl177_2_valueanalystmodel_qva_incstmt,MATRIX,Rank of operating income in relation to enterprise value based on income statement data,0.9719,221,75
model77,mdl177_2_valueanalystmodel_qva_invsentiment,MATRIX,Investor Sentiment Rank,0.9994,33,19
model77,mdl177_2_valueanalystmodel_qva_mgtsignaling,MATRIX,Management Signaling Rank,1.0,43,29
model77,mdl177_2_valueanalystmodel_qva_pegy,MATRIX,"Rank based on PEGY ratio (Price/Earnings to Growth & Yield), assessing valuation adjusted for earnings growth and dividend yield",1.0,85,39
model77,mdl177_2_valueanalystmodel_qva_shortfall,MATRIX,"Rank based on earnings shortfall, flagging how much reported earnings fell below expectations",0.9789,209,119
model77,mdl177_2_valueanalystmodel_qva_valuation,MATRIX,"Overall valuation rank, likely reflecting various value measures",1.0,117,63
model77,mdl177_2_valueanalystmodel_qva_yoychgdebt,MATRIX,"Rank based on year-over-year change in debt issuance, indicating leverage dynamics",0.9968,42,13
model77,mdl177_2_valueanalystmodel_qva_yoychgshares,MATRIX,"Rank based on year-over-year change in shares outstanding, reflecting dilution or buybacks",0.9995,32,20
model77,mdl177_2_valuemomemtummodel_earningsexpectationmodule,MATRIX,"A module tracking market expectations regarding the company's future earnings, often based on analyst forecasts or consensus estimates",1.0,156,86
model77,mdl177_2_valuemomemtummodel_earningspricelinkmodule,MATRIX,Earnings-Price Link Module,1.0,108,64
model77,mdl177_2_valuemomemtummodel_earningsqualitymodule,MATRIX,Earnings Quality Module,1.0,47,30
model77,mdl177_2_valuemomemtummodel_earningsvaluationmodule,MATRIX,Earnings Valuation Module,1.0,208,97
model77,mdl177_2_valuemomemtummodel_financialstatementmodule,MATRIX,Financial Statement Module,1.0,170,47
model77,mdl177_2_valuemomemtummodel_investorsentimentmodule,MATRIX,Investor Sentiment Module,1.0,35,16
model77,mdl177_2_valuemomemtummodel_managementsignalingmodule,MATRIX,Management Signaling Module,1.0,77,42
model77,mdl177_2_valuemomemtummodel_pricemomentummodule,MATRIX,"A factor signal module measuring price momentum, i.e., recent upward or downward movement in the company’s stock price",1.0,41,17
model77,mdl177_2_valuemomemtummodel_reportedearningsmomentummodule,MATRIX,Reported Earnings Momentum Module,1.0,168,70
model77,mdl177_2_valuemomemtummodel_vm_compositesn,MATRIX,Value Momentum Composite SN,1.0,151,108
model77,mdl177_2_valuemomemtummodel_vma_composite,MATRIX,Value Momentum Composite,1.0,320,205
model77,mdl177_2_vma2_vma2,MATRIX,Value Momentum Analyst II overall composite score combining Value and Momentum components,1.0,266,103
model77,mdl177_2_vma2_vma2_ma,MATRIX,"Momentum Analyst II composite score aggregating price momentum, earnings momentum, expectations, and fundamental growth signals",1.0,174,77
model77,mdl177_2_vma2_vma2_ma_ee,MATRIX,"Earnings Expectations subscore within the Momentum Analyst II component, reflecting analyst forecasts and revisions momentum",1.0,156,47
model77,mdl177_2_vma2_vma2_ma_em,MATRIX,"Reported Earnings Momentum subscore within the Momentum Analyst II component, tracking momentum in realized earnings results and surprises",1.0,139,39
model77,mdl177_2_vma2_vma2_ma_fg,MATRIX,"Fundamental Growth subscore within the Momentum Analyst II component, measuring growth in fundamentals such as sales, EPS, and cash flow",1.0,33,28
model77,mdl177_2_vma2_vma2_ma_pm,MATRIX,Price Momentum; measures price trend or momentum for the stock over a selected period,1.0,130,46
model77,mdl177_2_vma2_vma2_va,MATRIX,"Value Analyst II composite score aggregating valuation-oriented subscores (Earnings Quality, Earnings Valuation, Financial Statement Valuation, Investor Sentiment)",1.0,525,166
model77,mdl177_2_vma2_vma2_va_eq,MATRIX,"Earnings Quality subscore within the Value Analyst II component, capturing the reliability and sustainability of earnings (e.g., accruals quality, consistency)",1.0,118,48
model77,mdl177_2_vma2_vma2_va_ev,MATRIX,"Earnings Valuation subscore within the Value Analyst II component, focused on earnings-based valuation ratios (e.g., P/E, EV/EBITDA)",1.0,250,56
model77,mdl177_2_vma2_vma2_va_fs,MATRIX,"Financial Statement Valuation subscore within the Value Analyst II component, based on ratios from financial statements (e.g., book, earnings, cash flow)",1.0,263,119
model77,mdl177_2_vma2_vma2_va_is,MATRIX,"Investor Sentiment subscore within the Value Analyst II component, capturing valuation-related sentiment and investor behavior indicators",1.0,40,21
model77,mdl177_5shortsentimentfactor_act_util,MATRIX,Actual Utilization Rate: the real observed proportion of shares lent out (actively used for short selling) versus available supply,1.0,1160,575
model77,mdl177_5shortsentimentfactor_benchmark_fee,MATRIX,Implied loan rate or benchmark borrowing fee in the securities lending market,1.0,101,77
model77,mdl177_5shortsentimentfactor_conc_ratio,MATRIX,"Short Concentration Ratio: measures the degree to which short interest is concentrated in a limited number of stocks, indicating potential crowding risk in short positions",1.0,317,111
model77,mdl177_5shortsentimentfactor_days_to_cover,MATRIX,"Days to Cover: number of days it would take for all current short positions to be repurchased (covered), given average trading volume; reflects potential risk of short squeezes",1.0,170,86
model77,mdl177_5shortsentimentfactor_dmd_conc,MATRIX,Demand value concentration: degree to which borrowing demand is concentrated among a few borrowers,1.0,534,114
model77,mdl177_5shortsentimentfactor_dmd_supply,MATRIX,"Demand-to-supply ratio in securities lending, indicating borrow demand relative to lendable supply",1.0,676,428
model77,mdl177_5shortsentimentfactor_inv_conc,MATRIX,Inventory value concentration: degree to which lending inventory is concentrated among a few lenders,1.0,313,101
model77,mdl177_5shortsentimentfactor_lend_supply,MATRIX,"Lending Supply: the total quantity of shares available for lending in the market, reflecting liquidity for short sellers",1.0,133,51
model77,mdl177_5shortsentimentfactor_onloan_conc,MATRIX,"On Loan Concentration: degree to which stocks on loan (for short selling) are concentrated in a few names, signifying crowding and potential risk in short positions",1.0,224,79
model77,mdl177_5shortsentimentfactor_sht_int,MATRIX,"Short Interest: the total number of shares currently sold short (but not yet covered), a key indicator of bearish sentiment in a stock",1.0,129,57
model77,mdl177_deepvaluefactor_acqmul_alt,MATRIX,Acquisition Multiple: most recent invested capital divided by trailing 12-month EBITDA,0.8388,23,18
model77,mdl177_deepvaluefactor_bp_alt,MATRIX,Book-to-Price: most recent book value per share divided by trading price,1.0,172,78
model77,mdl177_deepvaluefactor_cashp_alt,MATRIX,Cash-to-Price: most recently reported cash and equivalents per share divided by trading price,0.911,46,26
model77,mdl177_deepvaluefactor_cashsev_alt,MATRIX,Cash-to-Enterprise Value: total cash and equivalents divided by enterprise value,0.9097,89,28
model77,mdl177_deepvaluefactor_coreepsp_alt,MATRIX,TTM Core Earnings-to-Price: trailing 12-month operational/core EPS excluding special items divided by trading price,1.0,104,40
model77,mdl177_deepvaluefactor_curep_alt,MATRIX,Cash-to-Price,0.9477,844,349
model77,mdl177_deepvaluefactor_divyield_alt,MATRIX,TTM Dividend Yield: trailing 12-month dividends per share divided by trading price,0.9895,46,31
model77,mdl177_deepvaluefactor_ebitdaev_alt,MATRIX,TTM EBITDA-to-Enterprise Value: trailing 12-month EBITDA divided by enterprise value,0.9822,70,42
model77,mdl177_deepvaluefactor_ebitdap_alt,MATRIX,TTM EBITDA-to-Price: trailing 12-month EBITDA divided by trading price,0.9832,57,42
model77,mdl177_deepvaluefactor_ebop_alt,MATRIX,Edwards-Bell-Ohlson Value-to-Price: valuation from the EBO model divided by market price,0.8801,204,112
model77,mdl177_deepvaluefactor_estep_alt,MATRIX,TTM EBITDA-to-Price,0.9772,402,244
model77,mdl177_deepvaluefactor_f12mepssev_alt,MATRIX,Cash to Enterprise Value,0.9682,249,132
model77,mdl177_deepvaluefactor_fcfp_alt,MATRIX,Leading 12-Month Median Earnings Yield,0.9611,512,254
model77,mdl177_deepvaluefactor_fwdep_alt,MATRIX,Forward 12-month Earnings-to-Price: next four quarters’ mean consensus EPS divided by price,0.9761,416,200
model77,mdl177_deepvaluefactor_indidivy_alt,MATRIX,Indicated Dividend Yield: expected annualized dividend divided by price,1.0,174,75
model77,mdl177_deepvaluefactor_navp_alt,MATRIX,"Ratio of a company’s net asset value per share (tangible book value) to its current share price, indicating how much balance-sheet net worth backs each share relative to market value",1.0,98,69
model77,mdl177_deepvaluefactor_nnastp_alt,MATRIX,Net Current Assets-to-Price: current assets minus total liabilities per share divided by price,0.8275,79,28
model77,mdl177_deepvaluefactor_past_alt,MATRIX,Price-to-Total Assets: trading price divided by most recent total assets per share,1.0,31,23
model77,mdl177_deepvaluefactor_pdy_alt,MATRIX,Indicated Dividend Yield,0.7486,191,133
model77,mdl177_deepvaluefactor_proformaep_alt,MATRIX,TTM Pro Forma Earnings-to-Price: trailing 12-month adjusted/pro forma earnings per share divided by trading price,0.9347,171,116
model77,mdl177_deepvaluefactor_ttmcapexp_alt,MATRIX,TTM Capital Expenditures-to-Price: trailing 12-month capital expenditures per share divided by trading price,0.9971,38,29
model77,mdl177_deepvaluefactor_ttmcfp_alt,MATRIX,TTM Cash Flow-to-Price: trailing 12-month net income plus depreciation per share divided by trading price,0.9848,99,29
model77,mdl177_deepvaluefactor_ttmepa_alt,MATRIX,An indicator that standardizes and compares relative share price between time periods and among companies.,1.0,97,44
model77,mdl177_deepvaluefactor_ttmepb_alt,MATRIX,The company's performance in trailing 1-year before taking into account of non-recurring gain or loss.stock divided by its month-end trading price.,1.0,96,37
model77,mdl177_deepvaluefactor_ttmfcfev_alt,MATRIX,TTM Free Cash Flow-to-Enterprise Value: trailing 12-month free cash flow divided by enterprise value,1.0,183,99
model77,mdl177_deepvaluefactor_ttmfcfp_alt,MATRIX,TTM Free Cash Flow-to-Price: trailing 12-month free cash flow per share divided by trading price,1.0,209,101
model77,mdl177_deepvaluefactor_ttmgfp_alt,MATRIX,TTM Growth Flow-to-Price: trailing four quarters GAAP earnings plus R&D expenses per share divided by trading price,1.0,72,38
model77,mdl177_deepvaluefactor_ttmocfp_alt,MATRIX,TTM Operating Cash Flow-to-Price: trailing 12-month operating cash flow per share divided by trading price,1.0,209,122
model77,mdl177_deepvaluefactor_ttmpiqp_alt,MATRIX,TTM Pretax Income-to-Price: trailing 12-month pretax income per share divided by trading price,1.0,110,44
model77,mdl177_deepvaluefactor_ttmsaleev_alt,MATRIX,TTM Sales-to-Enterprise Value: trailing 12-month sales divided by enterprise value,1.0,49,31
model77,mdl177_deepvaluefactor_ttmsp_alt,MATRIX,TTM Sales-to-Price: trailing 12-month sales per share divided by trading price,1.0,48,33
model77,mdl177_devnorthamericashortsentimentfactor_act_util,MATRIX,Actual utilization rate of lendable inventory currently on loan,0.5596,6,4
model77,mdl177_devnorthamericashortsentimentfactor_benchmark_fee,MATRIX,Implied loan rate or benchmark borrowing fee for the stock in the securities lending market,0.5597,8,7
model77,mdl177_devnorthamericashortsentimentfactor_conc_ratio,MATRIX,"Short concentration ratio, measuring how concentrated short positions or utilization are",0.5597,3,2
model77,mdl177_devnorthamericashortsentimentfactor_days_to_cover,MATRIX,Number of days required to cover current short interest based on average daily trading volume,0.5597,7,7
model77,mdl177_devnorthamericashortsentimentfactor_dmd_conc,MATRIX,"Demand value concentration, indicating how borrow demand value is concentrated",0.5597,11,6
model77,mdl177_devnorthamericashortsentimentfactor_dmd_supply,MATRIX,Demand-to-supply ratio of borrow demand relative to available lending supply,0.5597,10,6
model77,mdl177_devnorthamericashortsentimentfactor_inv_conc,MATRIX,"Concentration of lending inventory value, indicating how supply is concentrated among a few holders",0.5597,6,6
model77,mdl177_devnorthamericashortsentimentfactor_lend_supply,MATRIX,Total quantity of shares available to lend (lendable inventory),0.5597,21,14
model77,mdl177_devnorthamericashortsentimentfactor_onloan_conc,MATRIX,"Concentration of shares currently on loan, indicating how on-loan positions are concentrated",0.5596,3,3
model77,mdl177_devnorthamericashortsentimentfactor_sht_int,MATRIX,"Short interest, the number of shares sold short and outstanding",0.5597,8,8
model77,mdl177_devnorthamericashortsentimentfactor_util,MATRIX,Utilization: proportion of lendable shares currently on loan,0.5596,10,6
model77,mdl177_earningmomentumfactor_chg6mltg,MATRIX,Percent change in consensus long-term growth forecast over past 6 months,0.7375,19,12
model77,mdl177_earningmomentumfactor_chg6mltg_alt,MATRIX,Percent change in consensus long-term growth estimate over previous six months,0.8384,14,11
model77,mdl177_earningmomentumfactor_cvfy1eps,MATRIX,Forecast dispersion for FY1 EPS; standard deviation of analyst estimates for fiscal year 1 divided by mean,0.9341,92,39
model77,mdl177_earningmomentumfactor_cvfy1eps_alt,MATRIX,Dispersion (coefficient of variation) of FY1 earnings per share forecasts among analysts,0.9489,57,24
model77,mdl177_earningmomentumfactor_cvfy2eps,MATRIX,Forecast dispersion for FY2 EPS; standard deviation of analyst estimates for fiscal year 2 earnings per share divided by the mean,0.9329,69,47
model77,mdl177_earningmomentumfactor_cvfy2eps_alt,MATRIX,Dispersion (coefficient of variation) of FY2 EPS forecasts among analysts,0.9487,80,31
model77,mdl177_earningmomentumfactor_dypeg,MATRIX,Reciprocal of dividend yield-adjusted PEG ratio; valuation metric adjusting PEG by dividend yield,0.7205,71,27
model77,mdl177_earningmomentumfactor_dypeg_alt,MATRIX,Reciprocal of dividend yield-adjusted PEG ratio,0.7598,79,47
model77,mdl177_earningmomentumfactor_egp,MATRIX,"Inverse of PEG Ratio; next 4-quarter earnings estimate times long-term growth rate forecast, scaled by price",0.7213,26,20
model77,mdl177_earningmomentumfactor_egp_alt,MATRIX,Inverse PEG ratio; EPS-to-price divided by growth rate,0.7608,48,26
model77,mdl177_earningmomentumfactor_epsrm,MATRIX,"Magnitude of street revisions; 3-month change in median FY1 consensus earnings estimate, scaled by price",0.7929,9,8
model77,mdl177_earningmomentumfactor_epsrm_alt,MATRIX,Magnitude of 3-month revision in median consensus FY1 earnings forecast,0.8296,21,12
model77,mdl177_earningmomentumfactor_fcfroey1p,MATRIX,"Product of trailing 12-month free cash flow yield and forward return on equity; combines FCF per share and next 4-quarter earnings forecast over book value, scaled by trading price",0.9462,102,46
model77,mdl177_earningmomentumfactor_fcfroey1p_alt,MATRIX,"Product of trailing twelve-month free cash flow yield per share and forward-looking return on equity (ROE), measuring company profitability and cash generation relative to price",0.9654,146,44
model77,mdl177_earningmomentumfactor_fqsurstd,MATRIX,Most recent earnings surprise; standardized value quantifying how actual earnings differed from consensus in latest reporting,0.8906,83,34
model77,mdl177_earningmomentumfactor_fqsurstd_alt,MATRIX,Most recent earnings surprise standardized (actual minus expected EPS),0.9083,81,30
model77,mdl177_earningmomentumfactor_fy1epsskew,MATRIX,"Skewness statistic of the distribution of leading 12-month consensus EPS estimates, indicating asymmetry in earnings expectations",0.925,37,17
model77,mdl177_earningmomentumfactor_fy1epsskew_alt,MATRIX,Skewness of leading 12-month analyst EPS estimates,0.9339,32,19
model77,mdl177_earningmomentumfactor_hlep,MATRIX,"Street revision confidence; sum of 3-month change in highest and lowest FY1 earnings estimates, scaled by price",0.9718,19,16
model77,mdl177_earningmomentumfactor_hlep_alt,MATRIX,"Sum of 3-month change in highest and lowest FY1 EPS estimate, scaled by price",0.9755,67,28
model77,mdl177_earningmomentumfactor_lagegp,MATRIX,"Lagged inverse of PEG Ratio; trailing 12-month EPS before extraordinary items times change in yearly trailing sales per share growth rate, divided by trading price",0.797,23,18
model77,mdl177_earningmomentumfactor_lagegp_alt,MATRIX,"Inverse PEG ratio calculated using trailing 12-month EPS and sales growth rate, divided by price",0.8152,33,18
model77,mdl177_earningmomentumfactor_ltg,MATRIX,Long-term growth rate estimate; consensus annual growth forecast for operating earnings over the next full business cycle,0.8286,16,10
model77,mdl177_earningmomentumfactor_ltg_alt,MATRIX,Consensus long-term earnings growth rate estimate,0.8562,25,21
model77,mdl177_earningmomentumfactor_numrevq1,MATRIX,Net number of analyst revisions for fiscal quarter 1; weighted average of forecast increases minus decreases for Q1,0.9711,130,57
model77,mdl177_earningmomentumfactor_numrevq1_alt,MATRIX,Net number of analyst revisions for fiscal quarter one EPS estimates,0.976,186,56
model77,mdl177_earningmomentumfactor_numrevy1,MATRIX,Net # of Revisions for Fiscal Year 1,0.9825,144,48
model77,mdl177_earningmomentumfactor_numrevy1_alt,MATRIX,Net number of upward and downward revisions in FY1 EPS forecasts,0.9865,205,55
model77,mdl177_earningmomentumfactor_perg,MATRIX,"Risk-adjusted PEG ratio, calculated as stock price divided by leading 12-month consensus earnings forecast, scaled by average long-term growth rate estimate, and multiplied by the stock's 36-month beta",0.7188,82,45
model77,mdl177_earningmomentumfactor_perg_alt,MATRIX,"Risk-adjusted PEG ratio accounting for price, forecast EPS, growth rate, and 36-month beta",0.7576,72,49
model77,mdl177_earningmomentumfactor_q1aepsg,MATRIX,Estimated EPS growth for the next fiscal quarter,0.9172,232,110
model77,mdl177_earningmomentumfactor_q1aepsg_alt,MATRIX,Estimated growth in earnings per share for the upcoming fiscal quarter,0.9231,292,122
model77,mdl177_earningmomentumfactor_qepsferr,MATRIX,Prior fiscal quarter forecast error; difference between actual and estimated EPS for previous quarter,0.9074,181,101
model77,mdl177_earningmomentumfactor_qepsferr_alt,MATRIX,Forecast error for prior fiscal quarter’s earnings (actual EPS minus forecasted EPS),0.9174,282,171
model77,mdl177_earningmomentumfactor_ratrev6m,MATRIX,6-month average change in street analyst recommendations,0.9576,34,32
model77,mdl177_earningmomentumfactor_ratrev6m_alt,MATRIX,"Six-month average change in analyst recommendation ratings, indicating shifts in analyst sentiment toward the stock",0.961,37,28
model77,mdl177_earningmomentumfactor_rev1q1,MATRIX,Revision in fiscal Q1 EPS forecasts; change in current Q1 forecast minus previous Q1 forecast,0.9717,114,71
model77,mdl177_earningmomentumfactor_rev1q1_alt,MATRIX,Change in EPS forecast for fiscal quarter one,0.9838,170,82
model77,mdl177_earningmomentumfactor_rev3y1,MATRIX,"3-month revision in FY1 EPS forecasts; change in current FY1 estimate minus 3 months ago, scaled",0.9772,82,28
model77,mdl177_earningmomentumfactor_rev3y1_alt,MATRIX,Change in FY1 EPS forecasts over the past three months,0.9812,75,35
model77,mdl177_earningmomentumfactor_rev3y2,MATRIX,"3-month revision in FY2 EPS forecasts; difference in FY2 estimates from three months ago to now, scaled",0.9748,42,24
model77,mdl177_earningmomentumfactor_rev3y2_alt,MATRIX,Change in FY2 EPS forecasts over the past three months,0.9796,44,20
model77,mdl177_earningmomentumfactor_rev6,MATRIX,Averaged Last 6-M EPS Revisions for FY1,0.9588,77,42
model77,mdl177_earningmomentumfactor_rev6_alt,MATRIX,Average of analyst earnings per share (EPS) estimate revisions for fiscal year 1 (FY1) over the past 6 months,0.9662,81,51
model77,mdl177_earningmomentumfactor_salesurp,MATRIX,Sales surprise; positive or negative deviation in actual sales versus consensus forecasts,0.8636,77,42
model77,mdl177_earningmomentumfactor_salesurp_alt,MATRIX,Magnitude of actual sales exceeding or missing consensus forecast,0.8845,144,55
model77,mdl177_earningmomentumfactor_stdevfy1epsp,MATRIX,Standard deviation of FY1 EPS estimates-to-price; dispersion of FY1 analyst EPS forecasts scaled by stock price,0.9493,34,20
model77,mdl177_earningmomentumfactor_stdevfy1epsp_alt,MATRIX,Standard deviation of FY1 EPS estimates expressed relative to price,0.9564,112,33
model77,mdl177_earningmomentumfactor_stdevfy2epsp,MATRIX,Standard deviation of FY2 EPS estimates-to-price; dispersion of FY2 analyst EPS forecasts scaled by stock price,0.9486,115,82
model77,mdl177_earningmomentumfactor_stdevfy2epsp_alt,MATRIX,Standard deviation of FY2 EPS estimates expressed relative to price,0.9563,97,66
model77,mdl177_earningmomentumfactor_stockrating,MATRIX,Consensus analyst recommendation for the stock,0.9887,68,28
model77,mdl177_earningmomentumfactor_stockrating_alt,MATRIX,"Consensus recommendation for the stock (e.g., buy/hold/sell)",0.9928,67,23
model77,mdl177_earningmomentumfactor_sucf,MATRIX,"Standardized measure of unexpected cash flow, quantifying the deviation of reported cash flow from expected values, adjusted for comparability",0.8658,22,15
model77,mdl177_earningmomentumfactor_sucf_alt,MATRIX,Standardized Unexpected Cash Flow,0.869,76,25
model77,mdl177_earningmomentumfactor_sue,MATRIX,"Standardized unexpected earnings; deviation of reported earnings from consensus, usually normalized",0.8938,41,26
model77,mdl177_earningmomentumfactor_sue_alt,MATRIX,"Standardized measure of unexpected earnings, typically deviation from analyst expectations",0.8992,88,25
model77,mdl177_earningmomentumfactor_surp,MATRIX,"Real earnings surprise; difference between actual and forecast EPS prior to announcement, scaled by price at quarter end",0.9467,174,114
model77,mdl177_earningmomentumfactor_surp_alt,MATRIX,"Difference between actual EPS and consensus forecast, scaled by quarter-end price",0.9525,150,100
model77,mdl177_earningmomentumfactor_y1aepsg,MATRIX,1-year ahead EPS growth; projected increase in earnings per share for next fiscal year,0.8995,19,14
